DT_GERACAO,HH_GERACAO,AA_ELEICAO,SG_UF,CD_MUNICIPIO,NM_MUNICIPIO,NR_ZONA,NR_SECAO,NR_LOCAL_VOTACAO,NM_LOCAL_VOTACAO,DS_ENDERECO,NM_BAIRRO,NR_CEP,LATITUDE,LONGITUDE,DS_SITU_LOCAL_VOTACAO,DS_SITU_SECAO,DS_SITU_SECAO_ACESSIBILIDADE,QT_ELEITOR_SECAO,QT_ELEITOR_ELEICAO_FEDERAL,QT_ELEITOR_ELEICAO_ESTADUAL,ID_SECAO_2026,ID_LOCAL_2026,TERRITORIO_2026,RURAL_IDENTIFICADA,FONTE_CLASSIFICACAO_TERRITORIAL,CONFIANCA_CLASSIFICACAO_TERRITORIAL,LOCAL_ATIVO
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,174,1872,ESCOLA ROBERTO SANCHES MUBARAC,"RUA 6 DE AGOSTO, 1070",SEIS DE AGOSTO,69905678,-9.9776756,-67.8023091,ATIVO,ATIVO,Com acessibilidade,320,320,320,01392|1|174,01392|1|1872,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,263,1872,ESCOLA ROBERTO SANCHES MUBARAC,"RUA 6 DE AGOSTO, 1070",SEIS DE AGOSTO,69905678,-9.9776756,-67.8023091,ATIVO,ATIVO,Com acessibilidade,318,318,318,01392|1|263,01392|1|1872,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,351,1872,ESCOLA ROBERTO SANCHES MUBARAC,"RUA 6 DE AGOSTO, 1070",SEIS DE AGOSTO,69905678,-9.9776756,-67.8023091,ATIVO,ATIVO,Com acessibilidade,319,319,319,01392|1|351,01392|1|1872,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,386,1872,ESCOLA ROBERTO SANCHES MUBARAC,"RUA 6 DE AGOSTO, 1070",SEIS DE AGOSTO,69905678,-9.9776756,-67.8023091,ATIVO,ATIVO,Com acessibilidade,319,319,319,01392|1|386,01392|1|1872,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,461,1872,ESCOLA ROBERTO SANCHES MUBARAC,"RUA 6 DE AGOSTO, 1070",SEIS DE AGOSTO,69905678,-9.9776756,-67.8023091,ATIVO,ATIVO,Com acessibilidade,322,322,322,01392|1|461,01392|1|1872,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,804,1872,ESCOLA ROBERTO SANCHES MUBARAC,"RUA 6 DE AGOSTO, 1070",SEIS DE AGOSTO,69905678,-9.9776756,-67.8023091,ATIVO,ATIVO,Com acessibilidade,316,316,316,01392|1|804,01392|1|1872,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,268,1929,ESCOLA GEORGETE ELUAN KALUME,"AV. EPAMINONDAS JACOME, 2209",CADEIA VELHA,69900115,-9.9722635,-67.7947468,ATIVO,ATIVO,Com acessibilidade,263,263,263,01392|1|268,01392|1|1929,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,436,1929,ESCOLA GEORGETE ELUAN KALUME,"AV. EPAMINONDAS JACOME, 2209",CADEIA VELHA,69900115,-9.9722635,-67.7947468,ATIVO,ATIVO,Com acessibilidade,270,270,270,01392|1|436,01392|1|1929,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,453,1929,ESCOLA GEORGETE ELUAN KALUME,"AV. EPAMINONDAS JACOME, 2209",CADEIA VELHA,69900115,-9.9722635,-67.7947468,ATIVO,ATIVO,Com acessibilidade,254,254,254,01392|1|453,01392|1|1929,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,501,1929,ESCOLA GEORGETE ELUAN KALUME,"AV. EPAMINONDAS JACOME, 2209",CADEIA VELHA,69900115,-9.9722635,-67.7947468,ATIVO,ATIVO,Com acessibilidade,259,259,259,01392|1|501,01392|1|1929,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,532,1929,ESCOLA GEORGETE ELUAN KALUME,"AV. EPAMINONDAS JACOME, 2209",CADEIA VELHA,69900115,-9.9722635,-67.7947468,ATIVO,ATIVO,Com acessibilidade,261,261,261,01392|1|532,01392|1|1929,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,559,1929,ESCOLA GEORGETE ELUAN KALUME,"AV. EPAMINONDAS JACOME, 2209",CADEIA VELHA,69900115,-9.9722635,-67.7947468,ATIVO,ATIVO,Com acessibilidade,257,257,257,01392|1|559,01392|1|1929,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,13,1961,SUPERINTENDÊNCIA DO MINISTÉRIO DO TRABALHO,"RUA MARECHAL DEODORO, 257",CENTRO,69900000,-9.973743,-67.8075004,ATIVO,ATIVO,Com acessibilidade,152,300,300,01392|1|13,01392|1|1961,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,95,1961,SUPERINTENDÊNCIA DO MINISTÉRIO DO TRABALHO,"RUA MARECHAL DEODORO, 257",CENTRO,69900000,-9.973743,-67.8075004,ATIVO,ATIVO,Com acessibilidade,258,258,258,01392|1|95,01392|1|1961,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,96,1961,SUPERINTENDÊNCIA DO MINISTÉRIO DO TRABALHO,"RUA MARECHAL DEODORO, 257",CENTRO,69900000,-9.973743,-67.8075004,ATIVO,ATIVO,Com acessibilidade,264,264,264,01392|1|96,01392|1|1961,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,297,1961,SUPERINTENDÊNCIA DO MINISTÉRIO DO TRABALHO,"RUA MARECHAL DEODORO, 257",CENTRO,69900000,-9.973743,-67.8075004,ATIVO,ATIVO,Com acessibilidade,148,0,0,01392|1|297,01392|1|1961,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,34,1988,ISE - INSTITUTO SÓCIO EDUCATIVO DO ACRE (ANTIGO IMAC),"RUA RUI BARBOSA, 450",CENTRO,69900000,-9.9719097,-67.8087318,ATIVO,ATIVO,Com acessibilidade,169,169,169,01392|1|34,01392|1|1988,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,185,1988,ISE - INSTITUTO SÓCIO EDUCATIVO DO ACRE (ANTIGO IMAC),"RUA RUI BARBOSA, 450",CENTRO,69900000,-9.9719097,-67.8087318,ATIVO,ATIVO,Com acessibilidade,215,215,215,01392|1|185,01392|1|1988,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,280,1988,ISE - INSTITUTO SÓCIO EDUCATIVO DO ACRE (ANTIGO IMAC),"RUA RUI BARBOSA, 450",CENTRO,69900000,-9.9719097,-67.8087318,ATIVO,ATIVO,Com acessibilidade,167,333,333,01392|1|280,01392|1|1988,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,287,1988,ISE - INSTITUTO SÓCIO EDUCATIVO DO ACRE (ANTIGO IMAC),"RUA RUI BARBOSA, 450",CENTRO,69900000,-9.9719097,-67.8087318,ATIVO,ATIVO,Com acessibilidade,216,216,216,01392|1|287,01392|1|1988,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,303,1988,ISE - INSTITUTO SÓCIO EDUCATIVO DO ACRE (ANTIGO IMAC),"RUA RUI BARBOSA, 450",CENTRO,69900000,-9.9719097,-67.8087318,ATIVO,ATIVO,Com acessibilidade,166,0,0,01392|1|303,01392|1|1988,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,310,1996,ESCOLA ZULEIDE PEREIRA DE SOUZA,"RODOVIA AC 40 KM 05, N. 1298",VILA ACRE,69908070,-10.0239764,-67.7985936,ATIVO,ATIVO,Com acessibilidade,333,333,333,01392|1|310,01392|1|1996,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,390,1996,ESCOLA ZULEIDE PEREIRA DE SOUZA,"RODOVIA AC 40 KM 05, N. 1298",VILA ACRE,69908070,-10.0239764,-67.7985936,ATIVO,ATIVO,Com acessibilidade,337,337,337,01392|1|390,01392|1|1996,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,440,1996,ESCOLA ZULEIDE PEREIRA DE SOUZA,"RODOVIA AC 40 KM 05, N. 1298",VILA ACRE,69908070,-10.0239764,-67.7985936,ATIVO,ATIVO,Com acessibilidade,328,328,328,01392|1|440,01392|1|1996,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,447,1996,ESCOLA ZULEIDE PEREIRA DE SOUZA,"RODOVIA AC 40 KM 05, N. 1298",VILA ACRE,69908070,-10.0239764,-67.7985936,ATIVO,ATIVO,Com acessibilidade,339,339,339,01392|1|447,01392|1|1996,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,803,1996,ESCOLA ZULEIDE PEREIRA DE SOUZA,"RODOVIA AC 40 KM 05, N. 1298",VILA ACRE,69908070,-10.0239764,-67.7985936,ATIVO,ATIVO,Com acessibilidade,329,329,329,01392|1|803,01392|1|1996,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,288,2054,SENAI,AVENIDA EPAMINONDAS JACOME 2209,CADEIA VELHA,0,-9.97211,-67.7942594,ATIVO,ATIVO,Com acessibilidade,312,312,312,01392|1|288,01392|1|2054,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,391,2054,SENAI,AVENIDA EPAMINONDAS JACOME 2209,CADEIA VELHA,0,-9.97211,-67.7942594,ATIVO,ATIVO,Com acessibilidade,316,316,316,01392|1|391,01392|1|2054,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,444,2054,SENAI,AVENIDA EPAMINONDAS JACOME 2209,CADEIA VELHA,0,-9.97211,-67.7942594,ATIVO,ATIVO,Com acessibilidade,310,310,310,01392|1|444,01392|1|2054,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,467,2054,SENAI,AVENIDA EPAMINONDAS JACOME 2209,CADEIA VELHA,0,-9.97211,-67.7942594,ATIVO,ATIVO,Com acessibilidade,312,312,312,01392|1|467,01392|1|2054,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,533,2054,SENAI,AVENIDA EPAMINONDAS JACOME 2209,CADEIA VELHA,0,-9.97211,-67.7942594,ATIVO,ATIVO,Com acessibilidade,315,315,315,01392|1|533,01392|1|2054,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,552,2054,SENAI,AVENIDA EPAMINONDAS JACOME 2209,CADEIA VELHA,0,-9.97211,-67.7942594,ATIVO,ATIVO,Com acessibilidade,308,308,308,01392|1|552,01392|1|2054,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,299,2089,ESCOLA MADRE HILDEBRANDA DO PRA,"RUA DIAMANTINA, 14",CIDADE NOVA,69901540,-9.9809619,-67.8143827,ATIVO,ATIVO,Com acessibilidade,301,301,301,01392|1|299,01392|1|2089,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,330,2089,ESCOLA MADRE HILDEBRANDA DO PRA,"RUA DIAMANTINA, 14",CIDADE NOVA,69901540,-9.9809619,-67.8143827,ATIVO,ATIVO,Com acessibilidade,304,304,304,01392|1|330,01392|1|2089,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,366,2089,ESCOLA MADRE HILDEBRANDA DO PRA,"RUA DIAMANTINA, 14",CIDADE NOVA,69901540,-9.9809619,-67.8143827,ATIVO,ATIVO,Com acessibilidade,297,297,297,01392|1|366,01392|1|2089,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,406,2089,ESCOLA MADRE HILDEBRANDA DO PRA,"RUA DIAMANTINA, 14",CIDADE NOVA,69901540,-9.9809619,-67.8143827,ATIVO,ATIVO,Com acessibilidade,305,305,305,01392|1|406,01392|1|2089,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,164,2100,MUSEU DOS POVOS ACREANOS,AVENIDA EPAMINONDAS JACOME,CENTRO,69900000,-9.9759133,-67.80709,ATIVO,ATIVO,Com acessibilidade,109,214,214,01392|1|164,01392|1|2100,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,188,2100,MUSEU DOS POVOS ACREANOS,AVENIDA EPAMINONDAS JACOME,CENTRO,69900000,-9.9759133,-67.80709,ATIVO,ATIVO,Com acessibilidade,105,0,0,01392|1|188,01392|1|2100,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,308,2100,MUSEU DOS POVOS ACREANOS,AVENIDA EPAMINONDAS JACOME,CENTRO,69900000,-9.9759133,-67.80709,ATIVO,ATIVO,Com acessibilidade,178,178,178,01392|1|308,01392|1|2100,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,398,2313,ESCOLA LEONCIO DE CARVALHO,"RODOVIA AC-40, KM-08",VILA ACRE,69909800,-10.0473976,-67.7913303,ATIVO,ATIVO,Com acessibilidade,336,336,336,01392|1|398,01392|1|2313,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,437,2313,ESCOLA LEONCIO DE CARVALHO,"RODOVIA AC-40, KM-08",VILA ACRE,69909800,-10.0473976,-67.7913303,ATIVO,ATIVO,Com acessibilidade,330,330,330,01392|1|437,01392|1|2313,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,446,2313,ESCOLA LEONCIO DE CARVALHO,"RODOVIA AC-40, KM-08",VILA ACRE,69909800,-10.0473976,-67.7913303,ATIVO,ATIVO,Com acessibilidade,333,333,333,01392|1|446,01392|1|2313,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,471,2313,ESCOLA LEONCIO DE CARVALHO,"RODOVIA AC-40, KM-08",VILA ACRE,69909800,-10.0473976,-67.7913303,ATIVO,ATIVO,Com acessibilidade,331,331,331,01392|1|471,01392|1|2313,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,821,2313,ESCOLA LEONCIO DE CARVALHO,"RODOVIA AC-40, KM-08",VILA ACRE,69909800,-10.0473976,-67.7913303,ATIVO,ATIVO,Com acessibilidade,332,332,332,01392|1|821,01392|1|2313,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,846,2313,ESCOLA LEONCIO DE CARVALHO,"RODOVIA AC-40, KM-08",VILA ACRE,69909800,-10.0473976,-67.7913303,ATIVO,ATIVO,Sem acessibilidade,332,332,332,01392|1|846,01392|1|2313,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,864,2313,ESCOLA LEONCIO DE CARVALHO,"RODOVIA AC-40, KM-08",VILA ACRE,69909800,-10.0473976,-67.7913303,ATIVO,ATIVO,Sem acessibilidade,340,340,340,01392|1|864,01392|1|2313,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,87,2402,ESCOLA ANA TURAM MACHADO FALCAO,"NOSSA SENHORA DA CONCEICAO, 464",CIDADE NOVA,69900000,-9.9822532,-67.81615,ATIVO,ATIVO,Com acessibilidade,250,250,250,01392|1|87,01392|1|2402,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,88,2402,ESCOLA ANA TURAM MACHADO FALCAO,"NOSSA SENHORA DA CONCEICAO, 464",CIDADE NOVA,69900000,-9.9822532,-67.81615,ATIVO,ATIVO,Com acessibilidade,254,254,254,01392|1|88,01392|1|2402,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,89,2402,ESCOLA ANA TURAM MACHADO FALCAO,"NOSSA SENHORA DA CONCEICAO, 464",CIDADE NOVA,69900000,-9.9822532,-67.81615,ATIVO,ATIVO,Com acessibilidade,247,247,247,01392|1|89,01392|1|2402,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,90,2402,ESCOLA ANA TURAM MACHADO FALCAO,"NOSSA SENHORA DA CONCEICAO, 464",CIDADE NOVA,69900000,-9.9822532,-67.81615,ATIVO,ATIVO,Com acessibilidade,247,247,247,01392|1|90,01392|1|2402,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,7,2461,TRIBUNAL REGIONAL DO TRABALHO - TRT,RUA BENJAMIN CONSTANT 1121,CENTRO,69900160,-9.9757432,-67.8097522,ATIVO,ATIVO,Com acessibilidade,300,300,300,01392|1|7,01392|1|2461,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,146,2461,TRIBUNAL REGIONAL DO TRABALHO - TRT,RUA BENJAMIN CONSTANT 1121,CENTRO,69900160,-9.9757432,-67.8097522,ATIVO,ATIVO,Com acessibilidade,115,229,229,01392|1|146,01392|1|2461,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,149,2461,TRIBUNAL REGIONAL DO TRABALHO - TRT,RUA BENJAMIN CONSTANT 1121,CENTRO,69900160,-9.9757432,-67.8097522,ATIVO,ATIVO,Com acessibilidade,114,0,0,01392|1|149,01392|1|2461,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,416,2470,ESCOLA ANTONIA FERNANDES DE FREITAS,"RUA EDMUNDO PINTO, 477",SANTA INÊS,69914840,-10.0073855,-67.7943495,ATIVO,ATIVO,Com acessibilidade,319,319,319,01392|1|416,01392|1|2470,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,438,2470,ESCOLA ANTONIA FERNANDES DE FREITAS,"RUA EDMUNDO PINTO, 477",SANTA INÊS,69914840,-10.0073855,-67.7943495,ATIVO,ATIVO,Com acessibilidade,324,324,324,01392|1|438,01392|1|2470,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,448,2470,ESCOLA ANTONIA FERNANDES DE FREITAS,"RUA EDMUNDO PINTO, 477",SANTA INÊS,69914840,-10.0073855,-67.7943495,ATIVO,ATIVO,Com acessibilidade,318,318,318,01392|1|448,01392|1|2470,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,475,2470,ESCOLA ANTONIA FERNANDES DE FREITAS,"RUA EDMUNDO PINTO, 477",SANTA INÊS,69914840,-10.0073855,-67.7943495,ATIVO,ATIVO,Com acessibilidade,320,320,320,01392|1|475,01392|1|2470,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,823,2470,ESCOLA ANTONIA FERNANDES DE FREITAS,"RUA EDMUNDO PINTO, 477",SANTA INÊS,69914840,-10.0073855,-67.7943495,ATIVO,ATIVO,Com acessibilidade,320,320,320,01392|1|823,01392|1|2470,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,189,2488,BIBLIOTECA PÚBLICA ESTADUAL,"AVENIDA GETULIO VARGAS, 389,",CENTRO,69900000,-9.9736122,-67.809969,ATIVO,ATIVO,Com acessibilidade,202,220,220,01392|1|189,01392|1|2488,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,477,2488,BIBLIOTECA PÚBLICA ESTADUAL,"AVENIDA GETULIO VARGAS, 389,",CENTRO,69900000,-9.9736122,-67.809969,ATIVO,ATIVO,Com acessibilidade,221,221,221,01392|1|477,01392|1|2488,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,548,2488,BIBLIOTECA PÚBLICA ESTADUAL,"AVENIDA GETULIO VARGAS, 389,",CENTRO,69900000,-9.9736122,-67.809969,ATIVO,ATIVO,Com acessibilidade,18,0,0,01392|1|548,01392|1|2488,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,192,2500,INSS - AGÊNCIA CENTRO,"AV. GETULIO VARGAS, 647",CENTRO,69900660,-9.9714138,-67.8110809,ATIVO,ATIVO,Com acessibilidade,153,312,312,01392|1|192,01392|1|2500,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,193,2500,INSS - AGÊNCIA CENTRO,"AV. GETULIO VARGAS, 647",CENTRO,69900660,-9.9714138,-67.8110809,ATIVO,ATIVO,Com acessibilidade,159,0,0,01392|1|193,01392|1|2500,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,443,2534,ESCOLA OSCAR FELICIO DE SOUZA,BR 364 KM 12,VILA ALBERT SAMPAIO,69908970,-10.016485,-67.6992633,ATIVO,ATIVO,Com acessibilidade,232,232,232,01392|1|443,01392|1|2534,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,500,2534,ESCOLA OSCAR FELICIO DE SOUZA,BR 364 KM 12,VILA ALBERT SAMPAIO,69908970,-10.016485,-67.6992633,ATIVO,ATIVO,Com acessibilidade,234,234,234,01392|1|500,01392|1|2534,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01392,RIO BRANCO,1,560,2534,ESCOLA OSCAR FELICIO DE SOUZA,BR 364 KM 12,VILA ALBERT SAMPAIO,69908970,-10.016485,-67.6992633,ATIVO,ATIVO,Com acessibilidade,237,237,237,01392|1|560,01392|1|2534,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
